id,area,feature,user_story,expected_behavior,paths,test_method,status,last_result,issues,fixed_in,retest_status,screenshot,source_basis
MOB-124,Site page,Form/interactive flow: /audit-started,"As a mobile visitor, I can see and use the form or interactive flow on /audit-started without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/audit-started,"Side-effect-safe render inspection. Found 0 form(s), 40 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/115-audit-started.png,Rendered forms/buttons + source fetch calls searched separately
MOB-125,Content / SEO pages,Mobile page load: /blog,"As a mobile visitor, I can open /blog and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/blog,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,"200 title=Stanley Systems | AI Office Map h1=Plain-English fixes for billing delays, handoffs, and missed follow-up.",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/125-blog.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-126,Content / SEO pages,CTA/link: tel:+16179586372,"As a mobile visitor on /blog, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/125-blog.png,Rendered mobile DOM anchors
MOB-127,Content / SEO pages,CTA/link: Start Free,"As a mobile visitor on /blog, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/125-blog.png,Rendered mobile DOM anchors
MOB-128,Content / SEO pages,CTA/link: Map,"As a mobile visitor on /blog, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/125-blog.png,Rendered mobile DOM anchors
MOB-129,Content / SEO pages,CTA/link: Stanley Systems,"As a mobile visitor on /blog, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/125-blog.png,Rendered mobile DOM anchors
MOB-130,Content / SEO pages,CTA/link: Read article,"As a mobile visitor on /blog, I can tap “Read article” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog -> /blog/why-the-plumber-waits-3-weeks-to-get-paid,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/blog/why-the-plumber-waits-3-weeks-to-get-paid,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/125-blog.png,Rendered mobile DOM anchors
MOB-131,Content / SEO pages,CTA/link: Book the AI Office Map,"As a mobile visitor on /blog, I can tap “Book the AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/125-blog.png,Rendered mobile DOM anchors
MOB-132,Content / SEO pages,CTA/link: Read article,"As a mobile visitor on /blog, I can tap “Read article” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog -> /blog/the-estimate-that-went-cold-and-the-4000-job,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/blog/the-estimate-that-went-cold-and-the-4000-job,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/125-blog.png,Rendered mobile DOM anchors
MOB-133,Content / SEO pages,CTA/link: Read article,"As a mobile visitor on /blog, I can tap “Read article” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog -> /blog/real-cost-of-slow-invoicing-service-business,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/blog/real-cost-of-slow-invoicing-service-business,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/125-blog.png,Rendered mobile DOM anchors
MOB-134,Content / SEO pages,Form/interactive flow: /blog,"As a mobile visitor, I can see and use the form or interactive flow on /blog without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/blog,"Side-effect-safe render inspection. Found 0 form(s), 44 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/125-blog.png,Rendered forms/buttons + source fetch calls searched separately
MOB-135,Content / SEO pages,Mobile page load: /blog/real-cost-of-slow-invoicing-service-business,"As a mobile visitor, I can open /blog/real-cost-of-slow-invoicing-service-business and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/blog/real-cost-of-slow-invoicing-service-business,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=The Real Cost of Slow Invoicing in a Service Business | Stanley Systems h1=The real cost of slow invoicing in a service business,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/135-blog__real-cost-of-slow-invoicing-service-business.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-136,Content / SEO pages,CTA/link: tel:+16179586372,"As a mobile visitor on /blog/real-cost-of-slow-invoicing-service-business, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog/real-cost-of-slow-invoicing-service-business -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/135-blog__real-cost-of-slow-invoicing-service-business.png,Rendered mobile DOM anchors
MOB-137,Content / SEO pages,CTA/link: Start Free,"As a mobile visitor on /blog/real-cost-of-slow-invoicing-service-business, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog/real-cost-of-slow-invoicing-service-business -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/135-blog__real-cost-of-slow-invoicing-service-business.png,Rendered mobile DOM anchors
MOB-138,Content / SEO pages,CTA/link: Map,"As a mobile visitor on /blog/real-cost-of-slow-invoicing-service-business, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog/real-cost-of-slow-invoicing-service-business -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/135-blog__real-cost-of-slow-invoicing-service-business.png,Rendered mobile DOM anchors
MOB-139,Content / SEO pages,CTA/link: Stanley Systems,"As a mobile visitor on /blog/real-cost-of-slow-invoicing-service-business, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog/real-cost-of-slow-invoicing-service-business -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/135-blog__real-cost-of-slow-invoicing-service-business.png,Rendered mobile DOM anchors
MOB-140,Content / SEO pages,CTA/link: Back to articles,"As a mobile visitor on /blog/real-cost-of-slow-invoicing-service-business, I can tap “Back to articles” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog/real-cost-of-slow-invoicing-service-business -> /blog,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/blog,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/135-blog__real-cost-of-slow-invoicing-service-business.png,Rendered mobile DOM anchors
MOB-141,Content / SEO pages,CTA/link: See pricing,"As a mobile visitor on /blog/real-cost-of-slow-invoicing-service-business, I can tap “See pricing” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog/real-cost-of-slow-invoicing-service-business -> /pricing,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/pricing,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/135-blog__real-cost-of-slow-invoicing-service-business.png,Rendered mobile DOM anchors
MOB-142,Content / SEO pages,CTA/link: AI Office Map,"As a mobile visitor on /blog/real-cost-of-slow-invoicing-service-business, I can tap “AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/blog/real-cost-of-slow-invoicing-service-business -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/135-blog__real-cost-of-slow-invoicing-service-business.png,Rendered mobile DOM anchors
